SDN,CRUISE,STATION,LON,LAT,date,lon_W
739148.94375,4903590,21,209.168,51.614,2023-39-19,-150.832
739154.140972222,4903590,22,209.132,51.58,2023-23-25,-150.868
739159.336805556,4903590,23,209.183,51.557,2023-05-30,-150.817
739164.526388889,4903590,24,209.256,51.541,2023-38-05,-150.744
739169.723611111,4903590,25,209.235,51.52,2023-22-10,-150.765
739174.926388889,4903590,26,209.2,51.497,2023-14-15,-150.8
739180.138194444,4903590,27,209.206,51.491,2023-19-21,-150.794
739185.339583333,4903590,28,209.156,51.496,2023-09-26,-150.844
739190.538888889,4903590,29,209.09,51.473,2023-56-31,-150.91
739195.734722222,4903590,30,209.038,51.442,2023-38-05,-150.962
739200.9375,4903590,31,209.04,51.443,2023-30-10,-150.96
739206.134027778,4903590,32,209.058,51.416,2023-13-16,-150.942
739211.359027778,4903590,33,209.041,51.409,2023-37-21,-150.959
739216.547916667,4903590,34,209.047,51.428,2023-09-26,-150.953
739221.741666667,4903590,35,209.054,51.399,2023-48-01,-150.946
739226.957638889,4903590,36,209.118,51.426,2023-59-06,-150.882
739232.164583333,4903590,37,209.154,51.41,2023-57-12,-150.846
739237.359722222,4903590,38,209.16,51.424,2023-38-17,-150.84
739242.586805556,4903590,39,209.182,51.402,2023-05-22,-150.818
739247.777777778,4903590,40,209.232,51.42,2023-40-27,-150.768
739252.977083333,4903590,41,209.239,51.395,2024-27-01,-150.761
739258.19375,4903590,42,209.296,51.364,2024-39-07,-150.704
739263.410416667,4903590,43,209.335,51.339,2024-51-12,-150.665
739268.601388889,4903590,44,209.277,51.343,2024-26-17,-150.723
739273.81875,4903590,45,209.297,51.332,2024-39-22,-150.703
739279.013888889,4903590,46,209.276,51.311,2024-20-28,-150.724
739284.202777778,4903590,47,209.243,51.315,2024-52-02,-150.757
739289.393055556,4903590,48,209.276,51.27,2024-26-07,-150.724
739294.580555556,4903590,49,209.286,51.258,2024-56-12,-150.714
739299.777777778,4903590,50,209.18,51.249,2024-40-17,-150.82
739304.977083333,4903590,51,209.163,51.232,2024-27-22,-150.837
739310.169444444,4903590,52,209.173,51.155,2024-04-28,-150.827
739315.425,4903590,53,209.178,51.1,2024-12-04,-150.822
739320.620138889,4903590,54,209.199,51.064,2024-53-09,-150.801
739325.835416667,4903590,55,209.145,51.065,2024-03-14,-150.855
739331.025694444,4903590,56,209.115,51.012,2024-37-20,-150.885
739336.211805556,4903590,57,209.119,50.935,2024-05-25,-150.881
739341.402777778,4903590,58,209.163,50.908,2024-40-30,-150.837
739346.59375,4903590,59,209.252,50.86,2024-15-04,-150.748
739351.804166667,4903590,60,209.313,50.823,2024-18-09,-150.687
739356.993055556,4903590,61,209.447,50.757,2024-50-14,-150.553
739362.210416667,4903590,62,209.534,50.703,2024-03-20,-150.466
739367.416666667,4903590,63,209.614,50.669,2024-00-25,-150.386
739372.602777778,4903590,64,209.634,50.639,2024-28-30,-150.366
739377.81875,4903590,65,209.677,50.582,2024-39-05,-150.323
739383.072916667,4903590,66,209.724,50.546,2024-45-11,-150.276
739388.2625,4903590,67,209.681,50.516,2024-18-16,-150.319
739393.453472222,4903590,68,209.645,50.495,2024-53-21,-150.355
739398.643055556,4903590,69,209.622,50.509,2024-26-26,-150.378
739403.842361111,4903590,70,209.616,50.522,2024-13-31,-150.384
739409.031944444,4903590,71,209.633,50.523,2024-46-06,-150.367
739414.222916667,4903590,72,209.636,50.523,2024-21-11,-150.364
739419.427777778,4903590,73,209.627,50.541,2024-16-16,-150.373
739424.623611111,4903590,74,209.601,50.513,2024-58-21,-150.399
739429.827777778,4903590,75,209.649,50.505,2024-52-26,-150.351
739435.020138889,4903590,76,209.711,50.497,2024-29-02,-150.289
739440.211805556,4903590,77,209.69,50.468,2024-05-07,-150.31
739445.411111111,4903590,78,209.678,50.435,2024-52-12,-150.322
739450.608333333,4903590,79,209.669,50.389,2024-36-17,-150.331
739455.80625,4903590,80,209.675,50.374,2024-21-22,-150.325
739461.009027778,4903590,81,209.712,50.338,2024-13-28,-150.288
739466.227083333,4903590,82,209.724,50.311,2024-27-02,-150.276
738928.434213036,4903658,1,72.3676211666667,-48.7982728333333,2023-25-11,72.3676211666667
738929.160080674,4903658,1,72.3845991666667,-48.7688916666667,2023-50-12,72.3845991666667
738930.286377082,4903658,2,72.357426,-48.7337485,2023-52-13,72.357426
738931.286377062,4903658,3,72.3296608333333,-48.7127725,2023-52-14,72.3296608333333
738934.284965022,4903658,4,72.208786,-48.6476165,2023-50-17,72.208786
738937.287742782,4903658,5,72.1670928333333,-48.5661798333333,2023-54-20,72.1670928333333
738947.2864465,4903658,6,72.2475608333333,-48.4091878333333,2023-52-02,72.2475608333333
738957.287823819,4903658,7,72.2970708333333,-48.289828,2023-54-12,72.2970708333333
738967.28783539,4903658,8,73.744438,-48.0962641666667,2023-54-22,73.744438
738977.278101625,4903658,9,74.2927363333333,-48.7608416666667,2023-40-01,74.2927363333333
738987.283645587,4903658,10,73.9654058333333,-48.8044996666667,2023-48-11,73.9654058333333
738997.286434947,4903658,11,73.3589133333333,-48.5459545,2023-52-21,73.3589133333333
739007.28921273,4903658,12,73.5542358333333,-48.9056383333333,2023-56-01,73.5542358333333
739017.286423378,4903658,13,73.6355353333333,-48.3316901666667,2023-52-11,73.6355353333333
739027.282268293,4903658,14,73.424691,-48.2705831666667,2023-46-21,73.424691
739037.290601613,4903658,15,74.0324091666667,-47.8209038333333,2023-58-31,74.0324091666667
739047.285034494,4903658,16,75.2663525,-48.1567865,2023-50-10,75.2663525
739057.289201157,4903658,17,74.772937,-48.3357911666667,2023-56-20,74.772937
739067.283657165,4903658,18,74.4264791666667,-48.5950893333333,2023-48-30,74.4264791666667
739077.289212722,4903658,19,74.443198,-48.6937135,2023-56-10,74.443198
739087.286446485,4903658,20,74.9248458333333,-48.6326383333333,2023-52-20,74.9248458333333
739097.285034487,4903658,21,75.7531281666667,-48.6768788333333,2023-50-30,75.7531281666667
739107.286423373,4903658,22,75.9118485,-49.304791,2023-52-09,75.9118485
739117.285046033,4903658,23,76.29595,-49.72417,2023-50-19,76.29595
739127.286434948,4903658,24,77.1017223333333,-49.9705868333333,2023-52-29,77.1017223333333
739137.285057582,4903658,25,77.195173,-50.4947226666667,2023-50-08,77.195173
739147.287812261,4903658,26,77.6369995,-50.7446931666667,2023-54-18,77.6369995
739157.285046053,4903658,27,78.0224293333333,-50.9703173333333,2023-50-28,78.0224293333333
739167.282279834,4903658,28,79.5969495,-51.426954,2023-46-08,79.5969495
739177.285057608,4903658,29,81.8703415,-52.0705693333333,2023-50-18,81.8703415
739187.282279828,4903658,30,84.7853968333333,-52.6951591666667,2023-46-28,84.7853968333333
739197.29059644,4903658,31,85.3674682774132,-51.7761213633305,2023-58-07,85.3674682774132
739198.812349365,4903658,32,85.4570825,-51.6346286666667,2023-29-08,85.4570825
739208.196215063,4903658,33,86.2348871666667,-50.7200005,2023-42-18,86.2348871666667
739218.197661849,4903658,34,89.0611906666667,-50.5134008333333,2023-44-28,89.0611906666667
739228.194814654,4903658,35,85.5383861666667,-50.962043,2023-40-08,85.5383861666667
739238.194837767,4903658,36,87.88455,-51.5908006666667,2023-40-18,87.88455
739248.193402554,4903658,37,89.2003615,-51.4610448333333,2023-38-28,89.2003615
739258.196122456,4903658,38,90.1785565,-51.3765715,2024-42-07,90.1785565
739268.197638699,4903658,39,91.4093606666667,-51.4003313333333,2024-44-17,91.4093606666667
739278.194814622,4903658,40,90.3433415,-51.9977508333333,2024-40-27,90.3433415
739288.194826177,4903658,41,90.0012301666667,-52.9177915,2024-40-06,90.0012301666667
739298.196226669,4903658,42,90.0565436666667,-54.218089,2024-42-16,90.0565436666667
739308.196203505,4903658,43,88.4938136666667,-54.6598346666667,2024-42-26,88.4938136666667
739318.194722024,4903658,44,87.7112665,-54.9159588333333,2024-40-07,87.7112665
739328.197603971,4903658,45,85.782172,-53.5495931666667,2024-44-17,85.782172
739338.194826178,4903658,46,86.7195965,-52.9150226666667,2024-40-27,86.7195965
739343.280925709,4903658,47,86.7785948333333,-52.7972973333333,2024-44-01,86.7785948333333
739348.28094882,4903658,48,89.5248198333333,-52.453255,2024-44-06,89.5248198333333
739353.278078494,4903658,49,91.3369898333333,-52.8825756666667,2024-40-11,91.3369898333333
739358.366944188,4903658,50,90.4767025,-52.8959036666667,2024-48-16,90.4767025
739363.36971037,4903658,51,89.8068743333333,-52.5217125,2024-52-21,89.8068743333333
739368.284999725,4903658,52,90.0940946666667,-51.9747485,2024-50-26,90.0940946666667
739373.290543714,4903658,53,89.905008,-51.2559251666667,2024-58-01,89.905008
739378.289154805,4903658,54,90.4066466666667,-50.7815243333333,2024-56-06,90.4066466666667
739383.284999729,4903658,55,91.8022886666667,-50.6884231666667,2024-50-11,91.8022886666667
739388.286388611,4903658,56,92.9446111666667,-50.6488326666667,2024-52-16,92.9446111666667
739393.289166344,4903658,57,94.0979641666667,-49.8820945,2024-56-21,94.0979641666667
739398.283599325,4903658,58,95.6072438333333,-49.7098578333333,2024-48-26,95.6072438333333
739403.287765977,4903658,59,97.1613373333333,-49.8757641666667,2024-54-31,97.1613373333333
739408.283610853,4903658,60,98.4739553333334,-49.0907351666667,2024-48-05,98.4739553333334
739413.286354011,4903658,61,98.7601721666667,-48.5377681666667,2024-52-10,98.7601721666667
739418.286365536,4903658,62,98.7245695,-48.0717476666667,2024-52-15,98.7245695
739423.2849882,4903658,63,98.4224986666667,-47.8225781666667,2024-50-20,98.4224986666667
739428.286377092,4903658,64,98.0022081666667,-47.9844643333333,2024-52-25,98.0022081666667
739433.284976618,4903658,65,97.432513,-48.2056183333333,2024-50-30,97.432513
739438.28358773,4903658,66,96.9597045,-48.1365905,2024-48-05,96.9597045
739447.286400252,4903658,67,96.6123826666667,-47.313251,2024-52-14,96.6123826666667
739456.283622477,4903658,68,96.7426321666667,-46.6841435,2024-48-23,96.7426321666667
739465.285011367,4903658,69,96.8820306666667,-46.322998,2024-50-01,96.8820306666667
739042.192905093,4903660,1,66.4464096666667,17.6351118333333,2023-37-05,66.4464096666667
739042.925706018,4903660,1,66.4650976666667,17.6670805,2023-13-05,66.4650976666667
739043.305752315,4903660,2,66.4730001666667,17.6863185,2023-20-06,66.4730001666667
739044.298171296,4903660,3,66.5169953333333,17.7144358333333,2023-09-07,66.5169953333333
739045.292615741,4903660,4,66.5607818333333,17.7320875,2023-01-08,66.5607818333333
739046.295405093,4903660,5,66.6164766666667,17.7414813333333,2023-05-09,66.6164766666667
739047.293993325,4903660,6,66.6649056666667,17.7331798333333,2023-03-10,66.6649056666667
739048.295393519,4903660,7,66.6637908333333,17.6881845,2023-05-11,66.6637908333333
739049.294015933,4903660,8,66.700561,17.5723215,2023-03-12,66.700561
739058.299513918,4903660,9,66.6062158333333,16.9910895,2023-11-21,66.6062158333333
739067.298113455,4903660,10,66.189918,16.6089611666667,2023-09-30,66.189918
739076.289791695,4903660,11,65.686225,16.326757,2023-57-09,65.686225
739085.293946788,4903660,12,65.3582225,16.1066933333333,2023-03-18,65.3582225
739094.296689844,4903660,13,65.1265256666667,15.699559,2023-07-27,65.1265256666667
739103.292557899,4903660,14,64.9146751666667,15.238185,2023-01-05,64.9146751666667
739112.29116901,4903660,15,64.8202253333333,14.8568831666667,2023-59-14,64.8202253333333
739121.29116901,4903660,16,64.9091483333333,14.7442368333333,2023-59-23,64.9091483333333
739130.29116901,4903660,17,64.9784615,14.9638193333333,2023-59-01,64.9784615
739139.289791695,4903660,18,64.7854096666667,15.2044545,2023-57-10,64.7854096666667
739148.29116901,4903660,19,64.4557351666667,15.5039885,2023-59-19,64.4557351666667
739157.291180584,4903660,20,64.3269638333333,15.644457,2023-59-28,64.3269638333333
739166.295335676,4903660,21,64.257256,15.6436711666667,2023-05-07,64.257256
739175.29116901,4903660,22,64.2032813333333,15.7313763333333,2023-59-16,64.2032813333333
739184.292523176,4903660,23,64.0832591666667,15.8134446666667,2023-01-25,64.0832591666667
739193.293946788,4903660,24,64.0124208333333,15.6856266666667,2023-03-03,64.0124208333333
739202.291180583,4903660,25,64.0498581666667,15.3839445,2023-59-12,64.0498581666667
739203.79400463,4903660,26,64.0396363333333,15.3267448333333,2023-03-13,64.0396363333333
739213.291169008,4903660,27,64.1065448333333,15.1111318333333,2023-59-23,64.1065448333333
739222.295347222,4903660,28,64.0602035,15.194688,2023-05-02,64.0602035
739231.292557899,4903660,29,64.259884,15.2596896666667,2023-01-11,64.259884
739240.292557899,4903660,30,64.5549856666667,15.5155906666667,2023-01-20,64.5549856666667
739249.293958333,4903660,31,64.7684381666667,16.0625508333333,2023-03-29,64.7684381666667
739258.292557899,4903660,32,65.0985846666667,16.2560605,2024-01-07,65.0985846666667
739267.29116901,4903660,33,65.3284573333333,16.143967,2024-59-16,65.3284573333333
739276.29116901,4903660,34,65.3506498333333,16.2657075,2024-59-25,65.3506498333333
739285.288379685,4903660,35,65.3096483333333,16.4225851666667,2024-55-03,65.3096483333333
739294.287013889,4903660,36,65.34677,16.4713171666667,2024-53-12,65.34677
739303.292557898,4903660,37,65.478095,16.563512,2024-01-21,65.478095
739312.287013917,4903660,38,65.5654255,16.7261628333333,2024-53-01,65.5654255
739321.293946788,4903660,39,65.6781876666667,16.9673125,2024-03-10,65.6781876666667
739330.289780121,4903660,40,65.800131,16.9973421666667,2024-57-19,65.800131
739339.291180584,4903660,41,65.8130066666667,17.0378773333333,2024-59-28,65.8130066666667
739344.288402778,4903660,42,65.7983276666667,16.9373398333333,2024-55-02,65.7983276666667
739349.291180556,4903660,43,65.6594591666667,16.8310398333333,2024-59-07,65.6594591666667
739354.296736111,4903660,44,65.4624046666667,16.7749863333333,2024-07-12,65.4624046666667
739359.292581019,4903660,45,65.2722466666667,16.7398801666667,2024-01-17,65.2722466666667
739364.292569444,4903660,46,65.0870425,16.693306,2024-01-22,65.0870425
739369.293958333,4903660,47,64.8599601666667,16.6540953333333,2024-03-27,64.8599601666667
739374.291180556,4903660,48,64.6507921666667,16.6364305,2024-59-02,64.6507921666667
739379.292569444,4903660,49,64.4602111666667,16.5574465,2024-01-07,64.4602111666667
739384.296736111,4903660,50,64.2715296666667,16.4621818333333,2024-07-12,64.2715296666667
739389.292569444,4903660,51,64.023927,16.3505748333333,2024-01-17,64.023927
739394.295347222,4903660,52,63.7328836666667,16.2948876666667,2024-05-22,63.7328836666667
739399.291180556,4903660,53,63.4795323333333,16.2681953333333,2024-59-27,63.4795323333333
739404.292569444,4903660,54,63.2330691666667,16.2138078333333,2024-01-01,63.2330691666667
739409.295358796,4903660,55,63.012702,16.1445963333333,2024-05-06,63.012702
739414.292569444,4903660,56,62.8201936666667,16.0846571666667,2024-01-11,62.8201936666667
739419.293958333,4903660,57,62.6457381666667,16.0462841666667,2024-03-16,62.6457381666667
739424.292569444,4903660,58,62.4946673333333,15.9573926666667,2024-01-21,62.4946673333333
739429.295347222,4903660,59,62.3608391666667,15.8484028333333,2024-05-26,62.3608391666667
739434.293969907,4903660,60,62.268982,15.8272021666667,2024-03-01,62.268982
739439.292569444,4903660,61,62.2219941666667,15.8884718333333,2024-01-06,62.2219941666667
739448.295324134,4903660,62,62.0564036666667,16.0259538333333,2024-05-15,62.0564036666667
739457.292569444,4903660,63,61.93037,16.0136635,2024-01-24,61.93037
739466.293958362,4903660,64,61.9147863333333,15.955483,2024-03-02,61.9147863333333
739051.488622613,4903739,1,-22.4922,48.4552555,2023-43-14,-22.4922
739052.213079048,4903739,1,-22.4244663333333,48.4576,2023-06-15,-22.4244663333333
739053.542604355,4903739,2,-22.3409738333333,48.4257271666667,2023-01-16,-22.3409738333333
739056.493079156,4903739,3,-22.2905478333333,48.2708358333333,2023-50-19,-22.2905478333333
739059.494491008,4903739,4,-22.521045,48.2649793333333,2023-52-22,-22.521045
739062.495845358,4903739,5,-22.6199833333333,48.3994735,2023-54-25,-22.6199833333333
739065.490301287,4903739,6,-22.5124701666667,48.4944951666667,2023-46-28,-22.5124701666667
739068.502801292,4903739,7,-22.292367,48.369789,2023-04-01,-22.292367
739071.511146187,4903739,8,-22.251243,48.1400385,2023-16-04,-22.251243
739074.518090651,4903739,9,-22.3221138333333,48.0240406666667,2023-26-07,-22.3221138333333
739077.516701749,4903739,10,-22.4851568333333,47.8603336666667,2023-24-10,-22.4851568333333
739080.511146098,4903739,11,-22.7460243333333,47.9209378333333,2023-16-13,-22.7460243333333
739083.511134608,4903739,12,-22.679399,48.0480238333333,2023-16-16,-22.679399
739086.513912391,4903739,13,-22.4467701666667,47.8395223333333,2023-20-19,-22.4467701666667
739089.515301285,4903739,14,-22.3874966666667,47.489779,2023-22-22,-22.3874966666667
739092.509745813,4903739,15,-22.646541,47.2636451666667,2023-14-25,-22.646541
739095.505602117,4903739,16,-22.8204996666667,47.2283893333333,2023-08-28,-22.8204996666667
739098.518090629,4903739,17,-22.7220898333333,47.1999055,2023-26-31,-22.7220898333333
739108.519375353,4903739,18,-23.0019363333333,46.1335346666667,2023-27-10,-23.0019363333333
739118.512419327,4903739,19,-22.9769251666667,46.065537,2023-17-20,-22.9769251666667
739128.512419334,4903739,20,-22.2540785,45.3016661666667,2023-17-30,-22.2540785
739138.511018928,4903739,21,-22.0815171666667,44.862964,2023-15-09,-22.0815171666667
739148.504097579,4903739,22,-22.072085,44.2706218333333,2023-05-19,-22.072085
739158.515174028,4903739,23,-22.913733,44.0902196666667,2023-21-29,-22.913733
739168.513808221,4903739,24,-23.251708,43.6298348333333,2023-19-09,-23.251708
739178.515185595,4903739,25,-23.93819,43.575115,2023-21-19,-23.93819
739188.513796675,4903739,26,-25.1867361666667,42.9963981666667,2023-19-29,-25.1867361666667
739198.515174014,4903739,27,-26.3545603333333,42.8597283333333,2023-21-08,-26.3545603333333
739200.057882112,4903739,28,-26.4655598333333,42.8247163333333,2023-23-10,-26.4655598333333
739209.509641602,4903739,29,-26.9032618333333,42.8978756666667,2023-13-19,-26.9032618333333
739219.506852258,4903739,30,-27.0810996666667,42.925706,2023-09-29,-27.0810996666667
739229.509653132,4903739,31,-27.3013961666667,43.351333,2023-13-09,-27.3013961666667
739239.516586032,4903739,32,-27.6797361666667,43.7289,2023-23-19,-27.6797361666667
739249.513796696,4903739,33,-27.2846445,43.9466271666667,2023-19-29,-27.2846445
739259.509618464,4903739,34,-25.7092206666667,44.122899,2024-13-08,-25.7092206666667
739269.511030446,4903739,35,-25.4143911666667,45.099506,2024-15-18,-25.4143911666667
739279.512396185,4903739,36,-24.8625991666667,45.8199756666667,2024-17-28,-24.8625991666667
739289.517974885,4903739,37,-24.0448003333333,45.5623356666667,2024-25-07,-24.0448003333333
739299.515197146,4903739,38,-23.4613555,44.6455866666667,2024-21-17,-23.4613555
739309.515162422,4903739,39,-22.7973068333333,43.8238191666667,2024-21-27,-22.7973068333333
739319.509630027,4903739,40,-22.6733335,43.046181,2024-13-08,-22.6733335
739329.508264241,4903739,41,-22.3751731666667,43.007162,2024-11-18,-22.3751731666667
739339.516586048,4903739,42,-22.749806,42.689936,2024-23-28,-22.749806
739345.559699417,4903739,43,-22.7201165,42.4740518333333,2024-25-03,-22.7201165
739351.558310536,4903739,44,-22.8185108333333,42.3152588333333,2024-23-09,-22.8185108333333
739357.556910121,4903739,45,-23.1116728333333,42.1766053333333,2024-21-15,-23.1116728333333
739363.556944749,4903739,46,-23.0432056666667,42.0932413333333,2024-22-21,-23.0432056666667
739369.561088363,4903739,47,-22.6454846666667,42.2560485,2024-27-27,-22.6454846666667
739375.555555861,4903739,48,-22.4812388333333,42.6145425,2024-20-03,-22.4812388333333
739381.558299004,4903739,49,-22.715911,42.7265828333333,2024-23-09,-22.715911
739387.556910122,4903739,50,-23.0469796666667,42.5484725,2024-21-15,-23.0469796666667
739393.561088311,4903739,51,-23.0850281666667,42.3657976666667,2024-27-21,-23.0850281666667
739399.558287483,4903739,52,-22.9040431666667,42.2381731666667,2024-23-27,-22.9040431666667
739405.551366138,4903739,53,-22.6334273333333,42.1925398333333,2024-13-02,-22.6334273333333
739411.552743357,4903739,54,-22.4127945,42.1639233333333,2024-15-08,-22.4127945
739417.555544333,4903739,55,-22.254091,41.938799,2024-19-14,-22.254091
739423.540266547,4903739,56,-21.9745245,41.5532611666667,2024-57-20,-21.9745245
739429.549965663,4903739,57,-22.0730526666667,41.0209295,2024-11-26,-22.0730526666667
739435.551366084,4903739,58,-22.306466,40.7062328333333,2024-13-02,-22.306466
739441.552766552,4903739,59,-22.5900125,40.6030828333333,2024-15-08,-22.5900125
739451.556852223,4903739,60,-23.4602141666667,40.6460658333333,2024-21-18,-23.4602141666667
739461.562419355,4903739,61,-24.5035933333333,40.8950813333333,2024-29-28,-24.5035933333333
739016.633402645,4903740,1,-16.4975491666667,48.9951483333333,2023-12-10,-16.4975491666667
739017.3592368,4903740,1,-16.4892378333333,48.9145468333333,2023-37-11,-16.4892378333333
739018.475937722,4903740,2,-16.4860683333333,48.8103848333333,2023-25-12,-16.4860683333333
739024.478542189,4903740,3,-16.9161835,48.1511095,2023-29-18,-16.9161835
739030.517419579,4903740,4,-16.6317528333333,47.7082868333333,2023-25-24,-16.6317528333333
739036.51605371,4903740,5,-16.0599851666667,47.7274368333333,2023-23-30,-16.0599851666667
739039.50498902,4903740,6,-15.433583,47.6231265,2023-07-02,-15.433583
739042.516123104,4903740,7,-15.157221,47.7196701666667,2023-23-05,-15.157221
739045.516111616,4903740,8,-15.12732,47.8985581666667,2023-23-08,-15.12732
739048.514722726,4903740,9,-15.2823811666667,48.149161,2023-21-11,-15.2823811666667
739051.514722741,4903740,10,-15.6777996666667,48.38519,2023-21-14,-15.6777996666667
739054.47083388,4903740,11,-16.085097,48.500302,2023-18-17,-16.085097
739057.470845358,4903740,12,-16.4080815,48.5203515,2023-18-20,-16.4080815
739060.468090637,4903740,13,-16.607308,48.3962231666667,2023-14-23,-16.607308
739063.473611649,4903740,14,-16.770762,48.1809076666667,2023-22-26,-16.770762
739066.470845376,4903740,15,-16.8698701666667,47.9662591666667,2023-18-29,-16.8698701666667
739069.512523602,4903740,16,-16.7489541666667,47.7486896666667,2023-18-02,-16.7489541666667
739072.509745835,4903740,17,-16.4393143333333,47.5931388333333,2023-14-05,-16.4393143333333
739075.508345402,4903740,18,-15.8236316666667,47.4972573333333,2023-12-08,-15.8236316666667
739078.511123133,4903740,19,-15.3610915,47.5697395,2023-16-11,-15.3610915
739081.502812853,4903740,20,-15.153927,47.6865931666667,2023-04-14,-15.153927
739084.508333866,4903740,21,-15.0497001666667,47.9443786666667,2023-12-17,-15.0497001666667
739087.513900917,4903740,22,-15.0485015,48.1865135,2023-20-20,-15.0485015
739090.515301295,4903740,23,-15.0954705,48.3503263333333,2023-22-23,-15.0954705
739093.515289915,4903740,24,-15.1608488333333,48.4804551666667,2023-22-26,-15.1608488333333
739096.508356832,4903740,25,-15.1826898333333,48.59397,2023-12-29,-15.1826898333333
739099.515289807,4903740,26,-15.1418596666667,48.6530835,2023-22-01,-15.1418596666667
739109.513727466,4903740,27,-14.9287991666667,48.7960058333333,2023-19-11,-14.9287991666667
739119.513750516,4903740,28,-15.1212065,48.8454908333333,2023-19-21,-15.1212065
739129.513727395,4903740,29,-15.0845416666667,49.1285456666667,2023-19-31,-15.0845416666667
739139.513727334,4903740,30,-14.4877696666667,49.5609313333333,2023-19-10,-14.4877696666667
739149.513738955,4903740,31,-13.8737071666667,49.7113101666667,2023-19-20,-13.8737071666667
739159.517905666,4903740,32,-13.8604396666667,50.0606148333333,2023-25-30,-13.8604396666667
739169.329282922,4903740,33,-13.818853,50.6436805,2023-54-10,-13.818853
739178.515162532,4903740,34,-12.6862086666667,50.7188078333333,2023-21-19,-12.6862086666667
739188.515127836,4903740,35,-13.3244353333333,50.8253578333333,2023-21-29,-13.3244353333333
739198.512350088,4903740,36,-12.6040875,50.5825815,2023-17-08,-12.6040875
739200.057870729,4903740,37,-12.6048826666667,50.6433735,2023-23-10,-12.6048826666667
739209.509595504,4903740,38,-12.7785081666667,51.1938638333333,2023-13-19,-12.7785081666667
739219.434537579,4903740,39,-12.4456856666667,51.2354873333333,2023-25-29,-12.4456856666667
739228.522431125,4903740,40,-12.540664,51.1476566666667,2023-32-08,-12.540664
739238.532153275,4903740,41,-13.0476498333333,51.100657,2023-46-18,-13.0476498333333
739248.202408041,4903740,42,-13.7280181666667,50.8528131666667,2023-51-28,-13.7280181666667
739257.510984283,4903740,43,-13.3341185,50.0658826666667,2024-15-06,-13.3341185
739267.513738975,4903740,44,-12.6102995,50.0078908333333,2024-19-16,-12.6102995
739277.510972705,4903740,45,-12.5304761666667,49.9024675,2024-15-26,-12.5304761666667
739287.288519064,4903740,46,-12.249366,49.6537756666667,2024-55-05,-12.249366
739296.129607041,4903740,47,-11.7595778333333,49.7100451666667,2024-06-14,-11.7595778333333
739305.407523639,4903740,48,-11.8273176666667,49.9834685,2024-46-23,-11.8273176666667
739314.126887127,4903740,49,-11.7120208333333,49.7850751666667,2024-02-03,-11.7120208333333
739323.118333884,4903740,50,-11.8279458333333,49.2892218333333,2024-50-12,-11.8279458333333
739332.033715789,4903740,51,-11.8391898333333,49.1167701666667,2024-48-21,-11.8391898333333
739341.530775992,4903740,52,-11.8316503333333,48.8399088333333,2024-44-30,-11.8316503333333
739346.556331624,4903740,53,-12.3271193333333,48.6371465,2024-21-04,-12.3271193333333
739351.560532819,4903740,54,-12.7193615,48.9467898333333,2024-27-09,-12.7193615
